unitId,name
4028,None
4029,None
4030,None
4031,None
4032,None
4033,None
4034,None
4035,None
4036,None
4037,None
4038,None
4039,None
4040,None
4041,None
4042,항이 네 개일 때 인수분해의 기본 공식의 적용 방법
4043,None
4044,삼각함수 사이의 관계
4045,None
4046,None
4047,여러 개의 문자를 포함한 식의 인수분해
4048,None
4049,None
4050,삼각함수의 덧셈정리
4051,배각의 공식
4052,None
4053,None
4054,None
4055,None
4056,None
4057,None
4058,삼각함수의 합성
4059,None
4060,인수
4061,None
4062,None
4063,None
4064,복소수의 사칙연산에 대한 성질
4065,None
4066,None
4067,None
4068,None
4069,삼각함수의 극한
4070,"함수 $\frac{\sin x}{x}$, $\frac{\tan x}{x}$의 극한"
4071,None
4072,삼각함수의 극한값의 계산 공식
4073,None
4074,None
4075,None
4076,None
4077,함수 몫의 미분법
4078,함수 $y=x^n$($n$은 정수)의 도함수
4079,삼각함수의 도함수
4080,None
4081,None
4082,None
4083,None
4084,None
4085,None
4086,합성함수의 미분법
4087,None
4088,None
4089,None
4090,None
4091,None
4092,None
4093,None
4094,None
4095,None
4096,None
4097,None
4098,None
4099,None
4100,None
4101,지수함수의 도함수
4102,로그함수의 도함수
4103,None
4104,함수 $y=x^n$($n$은 실수)의 도함수
4105,None
4106,매개변수로 나타낸 함수
4107,매개변수로 나타낸 함수의 미분법
4108,None
4109,None
4110,None
4111,None
4112,None
4113,None
4114,None
4115,None
4116,None
4117,None
4118,None
4119,None
4120,None
4121,None
4122,None
4123,None
4124,None
4125,None
4126,None
4127,None
4128,None
4129,None
4130,None
4131,None
4132,None
4133,None
4134,None
4135,None
4136,None
4137,None
4138,None
4139,None
4140,"이차함수의 최대, 최소"
4141,None
4142,None
4143,None
4144,공통부분이 있는 함수의 최대$\cdotp$최소
4145,완전제곱식을 이용한 이차식의 최대$\cdotp$최소
4146,조건식이 주어진 이차식의 최대$\cdotp$최소
4147,None
4148,None
4149,None
4150,None
4151,None
4152,None
4153,None
4154,None
4155,None
4156,None
4157,None
4158,None
4159,None
4160,None
4161,None
4162,None
4163,None
4164,None
4165,None
4166,None
4167,None
4168,None
4169,None
4170,None
4171,None
4172,None
4173,인수정리를 이용한 삼$\cdotp$사차방정식의 풀이
4174,None
4175,None
4176,None
4177,이차함수의 그래프와 직선의 교점에 대한 성질
4178,이차함수의 그래프와 직선의 위치관계
4179,None
4180,None
4181,None
4182,None
4183,None
4184,None
4185,None
4186,방정식 $x^3=-1$의 허근 $\omega$의 성질
4187,None
4188,None
4189,None
4190,None
4191,None
4192,None
4193,None
4194,None
4195,방정식의 실근과 그래프의 교점
4196,방정식의 실근의 개수와 그래프의 교점의 개수
4197,None
4198,"제한된 범위에서의 이차함수의 최대, 최소"
4199,고차방정식
4200,고차방정식의 풀이와 원리
4201,"인수정리, 치환을 이용한 고차방정식의 풀이"
4202,복이차방정식
4203,상반방정식
4204,None
4205,None
4206,None
4207,None
4208,None
4209,제곱근표
4210,근호를 포함한 식의 혼합 계산
4211,뺄셈을 이용한 실수의 대소 관계
4212,곱셈 공식을 이용한 수의 제곱의 계산
4213,None
4214,None
4215,None
4216,None
4217,None
4218,None
4219,세 수를 근으로 하는 삼차방정식
4220,None
4221,None
4222,켤레근의 성질
4223,방정식 $x^3=1$의 허근 $\omega$의 성질
4224,None
4225,음함수
4226,음함수의 미분법
4227,None
4228,None
4229,None
4230,None
4231,None
4232,공통인수가 있는 다항식의 인수분해
4233,수의 계산
4234,복잡한 이차방정식을 푸는 방법
4235,None
4236,"꼭짓점의 좌표가 주어질 때, 이차함수의 식을 구하는 방법"
4237,미지수가 2개인 연립일차방정식
4238,미지수가 2개인 연립일차방정식의 풀이
4239,미지수가 3개인 연립일차방정식
4240,미지수가 3개인 연립일차방정식의 풀이
4241,삼각비의 표
4242,일반 삼각형에서의 변의 길이 구하기
4243,None
4244,미지수가 2개인 연립이차방정식
4245,원주각의 성질을 이용한 네 점이 한 원 위에 있을 조건
4246,None
4247,None
4248,None
4249,None
4250,None
4251,None
4252,미지수가 2개인 연립이차방정식의 풀이
4253,None
4254,None
4255,None
4256,None
4257,None
4258,None
4259,역함수의 미분법
4260,이계도함수
4261,None
4262,두 이차방정식으로 이루어진 연립방정식-인수분해 되는 식이 없는 경우
4263,None
4264,None
4265,None
4266,None
4267,None
4268,None
4269,None
4270,None
4271,None
4272,None
4273,None
4274,None
4275,None
4276,None
4277,None
4278,None
4279,None
4280,None
4281,None
4282,None
4283,None
4284,None
4285,None
4286,None
4287,None
4288,None
4289,None
4290,None
4291,None
4292,None
4293,None
4294,None
4295,None
4296,None
4297,None
4298,None
4299,None
4300,None
4301,None
4302,None
4303,None
4304,None
4305,None
4306,None
4307,None
4308,None
4309,None
4310,None
4311,None
4312,None
4313,None
4314,대칭식으로 이루어진 연립방정식
4315,None
4316,공통근을 구하는 방법
4317,부정방정식
4318,정수 조건의 부정방정식
4319,실수 조건의 부정방정식
4320,이차방정식의 정수근
4321,부등식
4322,부등식의 기본 성질
4323,None
4324,None
4325,None
4326,None
4327,None
4328,None
4329,None
4330,None
4331,None
4332,None
4333,None
4334,None
4335,None
4336,None
4337,None
4338,None
4339,None
4340,None
4341,None
4342,None
4343,None
4344,None
4345,None
4346,None
4347,None
4348,None
4349,None
4350,None
4351,None
4352,None
4353,None
4354,None
4355,None
4356,None
4357,None
4358,None
4359,None
4360,None
4361,None
4362,None
4363,None
4364,None
4365,None
4366,None
4367,None
4368,None
4369,None
4370,부등식의 사칙계산
4371,일차부등식
4372,부등식 $ax>b$의 풀이
4373,연립부등식
4374,연립부등식의 풀이
4375,$A<B<C$꼴의 부등식
4376,절댓값 기호를 포함한 간단한 부등식
4377,절댓값 기호를 포함한 부등식의 풀이
4378,이차부등식
4379,이차부등식과 이차함수의 관계
4380,None
4381,None
4382,None
4383,None
4384,None
4385,None
4386,None
4387,None
4388,None
4389,None
4390,None
4391,None
4392,None
4393,None
4394,None
4395,None
4396,None
4397,None
4398,None
4399,None
4400,None
4401,None
4402,None
4403,None
4404,None
4405,None
4406,None
4407,None
4408,None
4409,None
4410,None
4411,None
4412,None
4413,None
4414,None
4415,None
4416,None
4417,이차부등식의 풀이(1)-이차함수의 그래프가 $x$축과 서로 다른 두 점에서 만날 때
4418,이차부등식의 풀이(2)-이차함수의 그래프가 $x$축과 한 점에서 만날 때
4419,이차부등식의 풀이(3)-이차함수의 그래프가 $x$축과 만나지 않을 때
4420,이차부등식의 작성
4421,이차부등식이 항상 성립할 조건
4422,None
4423,None
4424,None
4425,None
4426,None
4427,None
4428,None
4429,None
4430,None
4431,None
4432,None
4433,연립이차부등식
4434,접선의 방정식
4435,이차방정식의 실근의 부호
4436,이차방정식의 근의 분리
4437,None
4438,None
4439,None
4440,None
4441,None
4442,None
4443,None
4444,None
4445,None
4446,None
4447,None
4448,None
4449,None
4450,None
4451,None
4452,None
4453,None
4454,None
4455,None
4456,None
4457,None
4458,None
4459,None
4460,None
4461,None
4462,None
4463,None
4464,None
4465,None
4466,None
4467,None
4468,None
4469,None
4470,None
4471,None
4472,None
4473,None
4474,None
4475,None
4476,None
4477,None
4478,None
4479,None
4480,None
4481,None
4482,None
4483,None
4484,None
4485,None
4486,None
4487,None
4488,None
4489,None
4490,None
4491,None
4492,None
4493,None
4494,None
4495,None
4496,None
4497,None
4498,삼각형의 내심의 위치
4499,None
4500,None
4501,None
4502,None
4503,None
4504,None
4505,None
4506,None
4507,None
4508,None
4509,None
4510,None
4511,None
4512,None
4513,None
4514,None
4515,None
4516,None
4517,None
4518,None
4519,None
4520,None
4521,None
4522,None
4523,None
4524,None
4525,None
4526,None
4527,None
4528,None
4529,None
4530,None
4531,None
4532,None
4533,None
4534,None
4535,None
4536,None
4537,None
4538,None
4539,None
4540,None
4541,None
4542,None
4543,None
4544,None
4545,None
4546,None
4547,None
4548,None
4549,None
4550,None
4551,None
4552,None
4553,해가 하나뿐인 연립부등식
4554,해가 없는 연립부등식
4555,None
4556,None
4557,None
4558,None
4559,None
4560,None
4561,None
4562,None
4563,None
4564,None
4565,None
4566,None
4567,None
4568,None
4569,None
4570,None
4571,None
4572,None
4573,None
4574,None
4575,None
4576,급수의 수열의 극한값 사이의 관계
4577,None
4578,None
4579,None
4580,None
4581,None
4582,None
4583,None
4584,None
4585,None
4586,None
4587,None
4588,None
4589,None
4590,None
4591,None
4592,None
4593,None
4594,None
4595,None
4596,None
4597,None
4598,None
4599,None
4600,None
4601,None
4602,None
4603,None
4604,유리수
4605,유리수의 분류
4606,None
4607,삼각형의 무게중심
4608,None
4609,None
4610,None
4611,None
4612,None
4613,None
4614,None
4615,None
4616,None
4617,None
4618,None
4619,None
4620,None
4621,None
4622,None
4623,None
4624,None
4625,None
4626,None
4627,None
4628,None
4629,None
4630,None
4631,None
4632,None
4633,None
4634,None
4635,None
4636,None
4637,None
4638,None
4639,None
4640,None
4641,None
4642,None
4643,None
4644,None
4645,None
4646,None
4647,None
4648,None
4649,None
4650,None
4651,None
4652,None
4653,None
4654,None
4655,유리수와 소수의 관계
4656,None
4657,순환소수를 분수로 나타내는 방법
4658,지수법칙 (1) - 지수의 합
4659,지수법칙 (2) - 지수의 곱
4660,지수법칙 (3) - 지수의 차
4661,지수법칙 (4) - 지수의 분배
4662,단항식의 곱셈
4663,단항식의 나눗셈
4664,단항식의 곱셈과 나눗셈의 혼합계산
4665,다항식의 덧셈과 뺄셈
4666,이차식
4667,이차식의 덧셈과 뺄셈
4668,(단항식)$\times$(다항식)의 계산
4669,전개
4670,None
4671,$(다항식)\div(단항식)$의 계산
4672,다항식의 혼합 계산
4673,None
4674,None
4675,None
4676,접선의 방정식을 구하는 방법
4677,매개변수로 나타낸 곡선의 접선의 방정식 구하기
4678,부등식
4679,부등식의 표현
4680,부등식의 해
4681,부등식을 푼다
4682,부등식의 성질
4683,일차부등식
4684,일차부등식의 풀이
4685,복잡한 일차부등식의 풀이방법
4686,일차부등식의 활용 문제의 풀이
4687,"일차부등식의 활용-거리, 속력, 시간에 대한 문제"
4688,일차부등식의 활용-소금물의 농도에 대한 문제
4689,None
4690,None
4691,None
4692,None
4693,표준형으로 표현된 두 직선의 수직 관계
4694,None
4695,None
4696,None
4697,제곱근의 표현
4698,"곡선 $f(x,y)=0$의 접선의 방정식 구하기"
4699,제곱근의 성질
4700,밑
4701,None
4702,수직선 위의 두 점 사이의 거리
4703,좌표평면 위의  두 점 사이의 거리
4704,내분과 내분점
4705,None
4706,수직선 위의 선분의 내분점
4707,수직선 위의 선분의 외분점
4708,함수의 증가와 감소
4709,$\sqrt{a^2}$의 성질
4710,None
4711,None
4712,원
4713,None
4714,None
4715,None
4716,None
4717,None
4718,None
4719,함수의 극대와 극소
4720,제곱수
4721,None
4722,좌표평면 위의 선분의 내분점과 외분점
4723,제곱근의 대소 관계
4724,무리수
4725,실수
4726,None
4727,None
4728,None
4729,None
4730,None
4731,None
4732,None
4733,None
4734,None
4735,None
4736,None
4737,None
4738,None
4739,None
4740,None
4741,None
4742,None
4743,None
4744,None
4745,None
4746,최대공약수와 최소공배수의 관계
4747,None
4748,None
4749,None
4750,None
4751,None
4752,None
4753,None
4754,None
4755,None
4756,삼각형의 무게중심
4757,직선의 방정식
4758,None
4759,None
4760,None
4761,None
4762,None
4763,None
4764,None
4765,None
4766,None
4767,None
4768,None
4769,None
4770,None
4771,None
4772,None
4773,None
4774,None
4775,한 점과 기울기가 주어진 직선의 방정식
4776,두 점을 지나는 직선의 방정식
4777,None
4778,None
4779,None
4780,미지수가 2개인 일차방정식
4781,미지수가 2개인 일차방정식의 해
4782,방정식을 푼다
4783,연립방정식
4784,미지수가 2개인 연립일차방정식
4785,미지수가 2개인 연립일차방정식의 해
4786,연립방정식을 푼다
4787,None
4788,None
4789,None
4790,None
4791,$x$절편과 $y$절편이 주어진 직선의 방정식
4792,None
4793,가감법
4794,가감법을 이용한 연립방정식의 풀이
4795,대입법
4796,대입법을 이용한 연립방정식의 풀이
4797,괄호가 있는 연립방정식의 풀이
4798,계수가 소수인 연립방정식의 풀이
4799,계수가 분수인 연립방정식의 풀이
4800,A=B=C 꼴의 방정식의 풀이
4801,None
4802,연립방정식의 해가 없는 경우
4803,연립방정식의 활용 문제의 풀이방법
4804,"연립일차방정식의 활용-거리, 속력, 시간에 대한 문제"
4805,연립일차방정식의 활용-농도에 대한 문제
4806,None
4807,None
4808,None
4809,None
4810,None
4811,None
4812,None
4813,None
4814,None
4815,None
4816,None
4817,None
4818,None
4819,None
4820,None
4821,None
4822,None
4823,None
4824,None
4825,None
4826,None
4827,None
4828,None
4829,None
4830,None
4831,None
4832,None
4833,None
4834,None
4835,None
4836,None
4837,None
4838,로그미분법
4839,None
4840,None
4841,평면위의 두 직선의 위치관계
4842,표준형으로 표현된 두 직선의 위치관계\n
4843,None
4844,None
4845,None
4846,None
4847,None
4848,None
4849,None
4850,None
4851,None
4852,None
4853,None
4854,None
4855,None
4856,None
4857,None
4858,None
4859,None
4860,None
4861,None
4862,None
4863,None
4864,None
4865,None
4866,None
4867,None
4868,None
4869,None
4870,None
4871,None
4872,None
4873,None
4874,None
4875,None
4876,None
4877,None
4878,None
4879,None
4880,None
4881,None
4882,None
4883,None
4884,None
4885,None
4886,두 직선이 수직일 조건
4887,일반형으로 표현된 두 직선
4888,None
4889,None
4890,None
4891,None
4892,None
4893,None
4894,None
4895,None
4896,None
4897,None
4898,None
4899,None
4900,None
4901,None
4902,None
4903,None
4904,None
4905,None
4906,None
4907,None
4908,None
4909,None
4910,None
4911,None
4912,None
4913,None
4914,None
4915,None
4916,None
4917,None
4918,None
4919,None
4920,None
4921,None
4922,None
4923,None
4924,None
4925,None
4926,None
4927,None
4928,None
4929,None
4930,None
4931,None
4932,None
4933,None
4934,None
4935,None
4936,None
4937,None
4938,None
4939,None
4940,None
4941,None
4942,None
4943,None
4944,None
4945,None
4946,None
4947,None
4948,None
4949,None
4950,None
4951,None
4952,None
4953,None
4954,None
4955,None
4956,None
4957,함수
4958,None
4959,함숫값
4960,None
4961,일차함수 y=ax+b ($a\ne0$)의 그래프
4962,일차함수
4963,일차함수의 그래프의 절편
4964,"x절편, y절편을 이용하여 일차함수의 그래프 그리는 방법"
4965,일차함수의 그래프의 기울기
4966,기울기와 y절편을 이용하여 일차함수의 그래프 그리는 방법
4967,일차함수 y=ax+b($a\ne0$)의 그래프의 성질
4968,None
4969,두 일차함수 그래프의 평행과 일치
4970,기울기를 이용하여 일차함수의 식 구하기
4971,두 점의 좌표를 이용하여 일차함수의 식 구하기
4972,일차함수의 활용 문제의 풀이방법
4973,None
4974,직선의 방정식
4975,일차함수와 미지수가 2개인 일차방정식의 관계
4976,"일차방정식 x=p, y=q의 그래프를 그리는 방법"
4977,None
4978,"방정식 $x=0, y=0$의 그래프"
4979,일차방정식의 그래프와 연립일차방정식의 관계
4980,두 그래프의 위치관계와 연립방정식의 해의 개수
4981,None
4982,None
4983,None
4984,None
4985,None
4986,None
4987,None
4988,None
4989,None
4990,None
4991,None
4992,None
4993,None
4994,None
4995,None
4996,None
4997,None
4998,정점을 지나는 직선
4999,두 직선의 교점을 지나는 직선의 방정식
5000,점과 직선 사이의 거리
5001,평행한 두 직선 사이의 거리
5002,None
5003,None
5004,None
5005,None
5006,None
5007,None
5008,None
5009,None
5010,None
5011,None
5012,None
5013,None
5014,None
5015,None
5016,None
5017,None
5018,None
5019,None
5020,None
5021,None
5022,None
5023,None
5024,None
5025,None
5026,None
5027,None
5028,None
5029,None
5030,None
5031,None
5032,None
5033,None
5034,None
5035,None
5036,None
5037,None
5038,None
5039,None
5040,None
5041,None
5042,None
5043,None
5044,None
5045,None
5046,None
5047,None
5048,None
5049,None
5050,None
5051,None
5052,None
5053,None
5054,None
5055,None
5056,None
5057,None
5058,None
5059,None
5060,None
5061,None
5062,None
5063,None
5064,None
5065,None
5066,None
5067,None
5068,None
5069,None
5070,None
5071,None
5072,None
5073,None
5074,None
5075,None
5076,None
5077,None
5078,None
5079,None
5080,None
5081,None
5082,None
5083,None
5084,None
5085,None
5086,None
5087,None
5088,None
5089,None
5090,None
5091,None
5092,None
5093,None
5094,None
5095,None
5096,None
5097,None
5098,None
5099,None
5100,None
5101,None
5102,None
5103,None
5104,None
5105,None
5106,None
5107,None
5108,None
5109,None
5110,None
5111,None
5112,None
5113,None
5114,None
5115,None
5116,None
5117,None
5118,여집합
5119,None
5120,None
5121,None
5122,None
5123,None
5124,None
5125,None
5126,None
5127,None
5128,None
5129,None
5130,None
5131,None
5132,None
5133,None
5134,None
5135,None
5136,None
5137,None
5138,None
5139,None
5140,None
5141,무리수를 수직선 위에 나타내기
5142,실수의 대소 관계
5143,None
5144,None
5145,None
5146,None
5147,None
5148,None
5149,None
5150,None
5151,None
5152,None
5153,None
5154,None
5155,None
5156,None
5157,None
5158,None
5159,None
5160,None
5161,None
5162,None
5163,None
5164,None
5165,None
5166,None
5167,None
5168,None
5169,None
5170,None
5171,None
5172,None
5173,None
5174,None
5175,None
5176,None
5177,None
5178,None
5179,None
5180,None
5181,None
5182,None
5183,None
5184,None
5185,None
5186,None
5187,None
5188,None
5189,원의 방정식의 표준형
5190,원의 방정식의 일반형
5191,좌표축에 접하는 원의 방정식
5192,원과 직선의 위치관계 - 판별식 이용
5193,원과 직선의 위치관계 - 원의 중심과 직선 사이의 거리 이용
5194,None
5195,공통현의 방정식
5196,두 원의 교점을 지나는 원의 방정식
5197,기울기가 주어진 원의 접선의 방정식
5198,원 위의 점에서의 접선의 방정식
5199,원 밖의 점에서 원에 그은 접선의 방정식
5200,원의 접선의 길이
5201,None
5202,공통접선의 길이
5203,None
5204,None
5205,None
5206,None
5207,None
5208,None
5209,None
5210,None
5211,None
5212,None
5213,None
5214,None
5215,None
5216,None
5217,None
5218,None
5219,None
5220,None
5221,None
5222,None
5223,None
5224,None
5225,None
5226,None
5227,None
5228,None
5229,None
5230,None
5231,None
5232,None
5233,None
5234,None
5235,None
5236,None
5237,None
5238,None
5239,None
5240,None
5241,치역
5242,None
5243,None
5244,None
5245,None
5246,None
5247,None
5248,유리함수의 정의역
5249,None
5250,분모의 유리화
5251,None
5252,None
5253,None
5254,순열의 수
5255,$n!$을 이용한 순열의 수
5256,조합의 수
5257,None
5258,분모가 다른 진분수의 뺄셈
5259,받아 내림이 없는 분모가 다른 대분수의 뺄셈
5260,받아 내림이 있는 분모가 다른 대분수의 뺄셈
5261,제곱근의 곱셈
5262,로그함수
5263,로그함수의 그래프
5264,로그함수의 성질
5265,None
5266,정다각형의 둘레
5267,직사각형(직사각형은 마주 보는 두 변의 길이가 같습니다.)의 둘레 구하는 방법
5268,이상
5269,이하
5270,초과
5271,미만 알아보기
5272,None
5273,None
5274,None
5275,None
5276,None
5277,None
5278,None
5279,None
5280,None
5281,None
5282,None
5283,수의 범위 수직선에 나타내기
5284,올림
5285,버림
5286,반올림
5287,None
5288,$(진분수)\times(자연수)$
5289,$(대분수)\times(자연수)$
5290,$(자연수)\times(진분수)$
5291,곡선의 오목과 볼록
5292,곡선의 오목과 볼록의 판정
5293,변곡점
5294,변곡점의 판정
5295,None
5296,함수의 그래프의 개형
5297,$(자연수)\times(대분수)$
5298,$(진분수)\times(진분수)$
5299,None
5300,세 분수의 곱셈
5301,함수의 최댓값과 최솟값
5302,None
5303,None
5304,극값이 하나만 존재할 때의 최댓값과 최솟값
5305,None
5306,방정식에의 활용
5307,None
5308,근호가 있는 식의 변형
5309,None
5310,None
5311,"선대칭도형과 대칭축, 대응점, 대응각, 대응변"
5312,None
5313,None
5314,None
5315,None
5316,None
5317,분모의 유리화
5318,로그함수의 최대$\cdot$최소
5319,None
5320,로그방정식의 풀이
5321,None
5322,로그부등식의 풀이
5323,각
5324,None
5325,None
5326,일반각
5327,None
5328,None
5329,None
5330,호도법
5331,호도법과 육십분법의 관계
5332,부채꼴의 호의 길이와 넓이
5333,삼각비
5334,삼각함수
5335,None
5336,None
5337,삼각함수의 값의 부호
5338,삼각함수 사이의 관계
5339,None
5340,None
5341,None
5342,None
5343,None
5344,None
5345,None
5346,None
5347,None
5348,None
5349,None
5350,None
5351,None
5352,None
5353,None
5354,None
5355,None
5356,None
5357,None
5358,None
5359,None
5360,None
5361,None
5362,None
5363,None
5364,None
5365,None
5366,None
5367,None
5368,None
5369,None
5370,None
5371,부등식에의 활용
5372,주기함수
5373,None
5374,함수 $y=\sin x$의 그래프와 성질
5375,함수 $y=cos x$의 그래프와 성질
5376,함수 $y=\tan x$의 그래프와 성질
5377,"삼각함수의 최댓값,최솟값,주기"
5378,None
5379,None
5380,None
5381,None
5382,None
5383,None
5384,None
5385,None
5386,None
5387,None
5388,None
5389,None
5390,함수 $y=x^n$($n$은 실수)의 부정적분
5391,None
5392,None
5393,None
5394,None
5395,None
5396,None
5397,None
5398,None
5399,None
5400,None
5401,None
5402,None
5403,None
5404,None
5405,None
5406,None
5407,None
5408,None
5409,None
5410,None
5411,None
5412,None
5413,None
5414,None
5415,None
5416,None
5417,None
5418,None
5419,None
5420,None
5421,None
5422,None
5423,None
5424,None
5425,None
5426,None
5427,None
5428,None
5429,None
5430,None
5431,None
5432,None
5433,None
5434,None
5435,None
5436,None
5437,None
5438,None
5439,None
5440,None
5441,None
5442,None
5443,None
5444,None
5445,None
5446,None
5447,None
5448,None
5449,None
5450,None
5451,None
5452,None
5453,None
5454,None
5455,None
5456,None
5457,None
5458,None
5459,None
5460,None
5461,None
5462,None
5463,None
5464,None
5465,None
5466,None
5467,None
5468,None
5469,None
5470,None
5471,None
5472,None
5473,None
5474,None
5475,None
5476,None
5477,None
5478,None
5479,None
5480,None
5481,None
5482,None
5483,None
5484,None
5485,여섯
5486,None
5487,None
5488,None
5489,None
5490,None
5491,None
5492,None
5493,None
5494,None
5495,None
5496,None
5497,None
5498,None
5499,None
5500,None
5501,None
5502,None
5503,None
5504,None
5505,원순열
5506,다각형의 둘레에 배열하는 경우의 수
5507,중복순열
5508,None
5509,None
5510,중복조합
5511,None
5512,None
5513,None
5514,None
5515,None
5516,None
5517,None
5518,None
5519,None
5520,None
5521,지수함수의 부정적분
5522,삼각함수의 부정적분
5523,치환적분법
5524,None
5525,None
5526,None
5527,None
5528,None
5529,None
5530,None
5531,None
5532,직육면체의 밑면
5533,"순열, 중복순열, 조합, 중복조합의 비교"
5534,이항정리
5535,None
5536,None
5537,None
5538,None
5539,None
5540,치환적분법의 적용
5541,유리함수의 부정적분
5542,직육면체의 옆면
5543,직육면체의 겨냥도
5544,정육면체의 전개도
5545,부분적분법
5546,None
5547,None
5548,None
5549,None
5550,None
5551,None
5552,None
5553,None
5554,None
5555,None
5556,None
5557,None
5558,None
5559,None
5560,None
5561,None
5562,None
5563,None
5564,None
5565,None
5566,None
5567,None
5568,None
5569,None
5570,None
5571,None
5572,None
5573,None
5574,None
5575,None
5576,None
5577,None
5578,None
5579,None
5580,None
5581,None
5582,None
5583,None
5584,None
5585,None
5586,None
5587,None
5588,None
5589,None
5590,None
5591,None
5592,None
5593,None
5594,None
5595,제곱근의 덧셈과 뺄셈
5596,근호를 포함한 식의 분배법칙
5597,None
5598,None
5599,None
5600,None
5601,None
5602,None
5603,None
5604,None
5605,None
5606,None
5607,None
5608,None
5609,None
5610,None
5611,None
5612,None
5613,None
5614,None
5615,None
5616,함숫값
5617,None
5618,None
5619,유리수
5620,수직선
5621,None
5622,None
5623,None
5624,None
5625,None
5626,None
5627,None
5628,None
5629,None
5630,None
5631,None
5632,None
5633,None
5634,None
5635,None
5636,None
5637,None
5638,None
5639,None
5640,None
5641,None
5642,None
5643,None
5644,None
5645,None
5646,None
5647,None
5648,None
5649,None
5650,None
5651,None
5652,None
5653,수의 대소 관계
5654,부등호의 사용
5655,"덧셈의 계산법칙(교환법칙,결합법칙)"
5656,유리수의 덧셈과 뺄셈의 혼합 계산
5657,None
5658,None
5659,None
5660,None
5661,None
5662,None
5663,None
5664,None
5665,None
5666,None
5667,None
5668,None
5669,None
5670,None
5671,None
5672,None
5673,None
5674,None
5675,None
5676,None
5677,None
5678,None
5679,None
5680,None
5681,None
5682,None
5683,None
5684,None
5685,None
5686,None
5687,None
5688,None
5689,None
5690,None
5691,None
5692,None
5693,None
5694,None
5695,None
5696,None
5697,None
5698,None
5699,None
5700,None
5701,None
5702,None
5703,None
5704,None
5705,부호가 생략된 수의 덧셈과 뺄셈
5706,"괄호가 있는 식의 덧셈, 뺄셈을 빨리 계산하는 방법"
5707,"곱셈의 계산법칙(교환법칙,결합법칙)"
5708,None
5709,None
5710,None
5711,None
5712,None
5713,None
5714,None
5715,None
5716,None
5717,None
5718,None
5719,None
5720,None
5721,None
5722,None
5723,None
5724,None
5725,None
5726,None
5727,None
5728,None
5729,None
5730,None
5731,None
5732,None
5733,None
5734,None
5735,None
5736,None
5737,None
5738,None
5739,None
5740,None
5741,None
5742,None
5743,None
5744,None
5745,None
5746,None
5747,None
5748,None
5749,None
5750,None
5751,None
5752,None
5753,None
5754,None
5755,None
5756,None
5757,None
5758,None
5759,None
5760,None
5761,셋 이상의 수의 곱셈
5762,거듭제곱의 부호
5763,덧셈에 대한 곱셈의 분배법칙
5764,$(a+b+c)^n$의 전개식의 일반항
5765,이항계수의 성질
5766,파스칼의 삼각형
5767,파스칼의 삼각형의 성질
5768,시행과 사건
5769,"합사건, 곱사건, 배반사건, 여사건"
5770,수학적 확률
5771,통계적 확률
5772,기하적 확률
5773,확률의 기본 성질
5774,확률의 덧셈정리
5775,여사건의 확률
5776,조건부확률
5777,확률의 곱셈정리
5778,사건의 독립과 종속
5779,두 사건이 서로 독립일 조건
5780,역수를 이용한 나눗셈
5781,유리수의 곱셈과 나눗셈의 혼합 계산
5782,"유리수의 덧셈, 뺄셈, 곱셈, 나눗셈의 혼합 계산"
5783,유리수의 부호
5784,정적분
5785,구분구적법
5786,정적분의 성질
5787,우함수와 기함수의 정적분
5788,문자를 사용한 식 나타내기
5789,None
5790,None
5791,None
5792,None
5793,None
5794,None
5795,None
5796,None
5797,None
5798,None
5799,None
5800,None
5801,None
5802,None
5803,절댓값 기호를 포함한 삼각함수
5804,여러가지 각의 삼각함수
5805,여러가지 각의 삼각함수의 변형 방법
5806,치환적분법을 이용한 정적분
5807,None
5808,"단항식과 수의 곱셈, 나눗셈"
5809,"일차식과 수의 곱셈, 나눗셈"
5810,일차식의 덧셈과 뺄셈
5811,삼각치환법을 이용한 정적분
5812,None
5813,삼각함수를 포함한 식의 최대$\cdot$최소
5814,1부터 5까지의 수
5815,None
5816,삼각방정식의 풀이
5817,삼각부등식
5818,삼각부등식의 풀이
5819,사인법칙
5820,사인법칙의 활용
5821,None
5822,None
5823,None
5824,"도형의 방정식 $f(x,y)=0$"
5825,도형의 평행이동
5826,대칭이동
5827,점의 대칭이동
5828,도형의 대칭이동
5829,None
5830,None
5831,None
5832,None
5833,None
5834,수의 순서
5835,1 큰 수와 1 작은 수
5836,두 수의 크기 비교하기
5837,코사인법칙
5838,None
5839,None
5840,None
5841,코사인법칙의 활용
5842,점에 대한 대칭이동
5843,직선에 대한 대칭이동
5844,여러 가지 모양 찾아보기
5845,여러 가지 모양 알아보기
5846,여러 가지 모양으로 만들기
5847,삼각형의 넓이
5848,여러 가지 모양 알아보기
5849,None
5850,선분의 길이의 합의 최솟값
5851,None
5852,None
5853,None
5854,None
5855,None
5856,None
5857,None
5858,None
5859,None
5860,None
5861,None
5862,None
5863,None
5864,None
5865,None
5866,None
5867,None
5868,None
5869,None
5870,None
5871,None
5872,None
5873,None
5874,None
5875,None
5876,None
5877,None
5878,None
5879,None
5880,None
5881,None
5882,None
5883,None
5884,None
5885,None
5886,None
5887,None
5888,None
5889,None
5890,None
5891,None
5892,None
5893,None
5894,None
5895,None
5896,None
5897,None
5898,None
5899,None
5900,None
5901,None
5902,None
